sweep_index,timestamp_start,elapsed_s,f_min_Hz,s21_min_dB,filename,power_dBm,f_min_GHz,time_s
583,2026-05-21T23:35:22,43.19255137443543,5607836317.961746,-24.7238426208,20260521_233522_sweep0583_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078363179617465,25027.56962299347
587,2026-05-21T23:38:20,42.75748133659363,5607838375.56864,-25.2376995087,20260521_233820_sweep0587_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838375568639,25198.494063854218
591,2026-05-21T23:41:21,42.84302592277527,5607836317.961746,-25.2384643555,20260521_234121_sweep0591_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078363179617465,25369.64082288742
595,2026-05-21T23:44:20,42.80814838409424,5607838611.946204,-25.1727180481,20260521_234420_sweep0595_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838611946204,25540.80180454254
599,2026-05-21T23:47:18,42.79966902732849,5607838375.56864,-25.3455276489,20260521_234718_sweep0599_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838375568639,25711.937832593918
603,2026-05-21T23:50:17,42.81518769264221,5607837644.551109,-25.0692138672,20260521_235017_sweep0603_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837644551109,25882.983079195023
607,2026-05-21T23:53:16,42.83201694488525,5607836597.2672,-24.9957351685,20260521_235316_sweep0607_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836597267201,26054.345902442932
611,2026-05-21T23:56:14,42.83235502243042,5607837133.406782,-24.9137306213,20260521_235614_sweep0611_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078371334067825,26225.788873434067
615,2026-05-21T23:59:13,42.86885929107666,5607837133.406782,-24.653793335,20260521_235913_sweep0615_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078371334067825,26397.21751689911
619,2026-05-22T00:02:12,42.81745362281799,5607838014.656525,-24.5872001648,20260522_000212_sweep0619_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838014656525,26568.52037215233
623,2026-05-22T00:05:11,42.78044843673706,5607838256.174154,-24.8619594574,20260522_000511_sweep0623_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838256174154,26739.715012073517
627,2026-05-22T00:08:09,42.80503463745117,5607837892.40111,-25.4753913879,20260522_000809_sweep0627_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,26910.928957223892
631,2026-05-22T00:11:08,42.83360934257507,5607838611.946204,-25.5090141296,20260522_001108_sweep0631_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838611946204,27082.21642756462
635,2026-05-22T00:14:06,42.87241816520691,5607837133.406782,-25.6322898865,20260522_001406_sweep0635_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078371334067825,27253.675956487656
639,2026-05-22T00:17:05,42.83487701416016,5607837892.40111,-25.5651931763,20260522_001705_sweep0639_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,27424.98680782318
643,2026-05-22T00:20:04,42.80562353134155,5607836868.818117,-25.2945899963,20260522_002004_sweep0643_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836868818117,27596.232205867767
647,2026-05-22T00:23:02,42.940815448760986,5607837001.935855,-25.394990921,20260522_002302_sweep0647_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837001935855,27767.599266767502
651,2026-05-22T00:26:01,42.82557439804077,5607836317.961746,-25.2846546173,20260522_002601_sweep0651_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078363179617465,27938.942307710648
655,2026-05-22T00:29:00,42.82237362861633,5607837644.551109,-25.1654891968,20260522_002900_sweep0655_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837644551109,28110.312247276306
659,2026-05-22T00:31:59,42.83965611457825,5607838014.656525,-25.0778865814,20260522_003159_sweep0659_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838014656525,28281.6162917614
663,2026-05-22T00:34:58,42.89026427268982,5607836458.6361065,-24.7696304321,20260522_003458_sweep0663_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836458636107,28453.004194498062
667,2026-05-22T00:37:56,42.86152362823486,5607836868.818117,-25.3782424927,20260522_003756_sweep0667_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836868818117,28624.307171821594
671,2026-05-22T00:40:55,42.81551599502564,5607834244.009445,-24.8918437958,20260522_004055_sweep0671_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607834244009445,28795.609777212143
675,2026-05-22T00:43:54,42.8797824382782,5607835732.5314245,-24.8533840179,20260522_004354_sweep0675_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078357325314245,28967.052444696426
679,2026-05-22T00:46:52,42.87060856819153,5607837892.40111,-24.7417144775,20260522_004652_sweep0679_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,29138.529801368713
683,2026-05-22T00:49:51,42.885984897613525,5607836030.0345,-24.5372543335,20260522_004951_sweep0683_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078360300345,29309.877279520035
687,2026-05-22T00:52:50,42.81761622428894,5607838611.946204,-24.7866611481,20260522_005250_sweep0687_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838611946204,29481.30937051773
691,2026-05-22T00:55:49,42.87081599235535,5607839420.157991,-24.40076828,20260522_005549_sweep0691_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607839420157991,29652.875677108765
695,2026-05-22T00:58:48,42.89445376396179,5607839760.774392,-23.9926261902,20260522_005848_sweep0695_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607839760774392,29824.433829307556
699,2026-05-22T01:01:47,42.85566473007202,5607837263.319885,-25.2518692017,20260522_010147_sweep0699_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837263319885,29995.89752817154
703,2026-05-22T01:04:46,42.89226412773132,5607837391.760651,-24.7305545807,20260522_010446_sweep0703_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078373917606505,30167.554988384247
707,2026-05-22T01:07:45,42.84982919692993,5607838135.891843,-24.492389679,20260522_010745_sweep0707_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,30339.016036987305
711,2026-05-22T01:10:46,42.90900492668152,5607839191.611255,-25.3508796692,20260522_011046_sweep0711_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607839191611255,30510.61712884903
715,2026-05-22T01:13:45,42.85651707649231,5607837892.40111,-25.5978183746,20260522_011345_sweep0715_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,30682.193269968033
719,2026-05-22T01:16:44,42.931092739105225,5607836597.2672,-25.2648277283,20260522_011644_sweep0719_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836597267201,30853.777000665665
723,2026-05-22T01:19:43,42.88832473754883,5607836868.818117,-25.0659179688,20260522_011943_sweep0723_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836868818117,31025.47062444687
727,2026-05-22T01:22:42,42.92323255538941,5607838845.513319,-25.4956817627,20260522_012242_sweep0727_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838845513319,31197.181531190872
731,2026-05-22T01:25:41,42.88760280609131,5607838494.138721,-25.0441093445,20260522_012541_sweep0731_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838494138721,31368.9413690567
735,2026-05-22T01:28:40,42.9755699634552,5607837892.40111,-24.8907623291,20260522_012840_sweep0735_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,31540.752863407135
739,2026-05-22T01:31:39,42.92734289169312,5607837644.551109,-25.2363739014,20260522_013139_sweep0739_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837644551109,31712.34829735756
743,2026-05-22T01:34:38,42.90680956840515,5607837892.40111,-25.1304473877,20260522_013438_sweep0743_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,31883.896466255188
747,2026-05-22T01:37:37,42.88204407691956,5607837391.760651,-25.2738132477,20260522_013737_sweep0747_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078373917606505,32055.449294805527
751,2026-05-22T01:40:36,42.95070791244507,5607838845.513319,-25.1723995209,20260522_014036_sweep0751_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838845513319,32227.118674755096
755,2026-05-22T01:43:35,42.941094398498535,5607837518.811319,-24.4165382385,20260522_014335_sweep0755_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837518811319,32398.967138767242
759,2026-05-22T01:46:34,43.00067758560181,5607837644.551109,-25.0435504913,20260522_014634_sweep0759_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837644551109,32570.769443511963
763,2026-05-22T01:49:33,42.868576765060425,5607838845.513319,-25.0128726959,20260522_014933_sweep0763_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838845513319,32742.351834774017
767,2026-05-22T01:52:32,42.91082763671875,5607838135.891843,-25.027545929,20260522_015232_sweep0767_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,32913.93695950508
771,2026-05-22T01:55:32,42.922037839889526,5607839076.737101,-25.0287437439,20260522_015532_sweep0771_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078390767371005,33085.708606004715
775,2026-05-22T01:58:31,42.975969076156616,5607837391.760651,-25.5144252777,20260522_015831_sweep0775_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078373917606505,33257.570549964905
779,2026-05-22T02:01:30,42.946319341659546,5607838729.051413,-24.9643497467,20260522_020130_sweep0779_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838729051412,33429.358451128006
783,2026-05-22T02:04:29,42.97425842285156,5607837892.40111,-24.9905471802,20260522_020429_sweep0783_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,33601.14577651024
787,2026-05-22T02:07:29,43.01227498054504,5607837644.551109,-25.1919021606,20260522_020729_sweep0787_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837644551109,33773.02360844612
791,2026-05-22T02:10:28,42.948540449142456,5607837769.056436,-24.9638309479,20260522_021028_sweep0791_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837769056435,33944.89788198471
795,2026-05-22T02:13:27,42.95208716392517,5607837892.40111,-25.0176372528,20260522_021327_sweep0795_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,34116.62561416626
799,2026-05-22T02:16:26,42.94177174568176,5607838845.513319,-24.8138771057,20260522_021626_sweep0799_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838845513319,34288.39735341072
803,2026-05-22T02:19:25,43.0220205783844,5607839760.774392,-24.5828170776,20260522_021925_sweep0803_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607839760774392,34460.316838264465
807,2026-05-22T02:22:25,42.98544645309448,5607837644.551109,-24.8806419373,20260522_022225_sweep0807_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837644551109,34632.376588106155
811,2026-05-22T02:25:24,43.01838946342468,5607839873.935197,-24.146686554,20260522_022524_sweep0811_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078398739351965,34804.39308333397
815,2026-05-22T02:28:24,42.93763375282288,5607836317.961746,-24.7589740753,20260522_022824_sweep0815_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078363179617465,34976.253650426865
819,2026-05-22T02:31:23,42.995874643325806,5607837133.406782,-25.2042636871,20260522_023123_sweep0819_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078371334067825,35148.143243312836
823,2026-05-22T02:34:22,42.97920489311218,5607836868.818117,-24.7081699371,20260522_023422_sweep0823_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836868818117,35319.95982861519
827,2026-05-22T02:37:21,43.01086926460266,5607838135.891843,-25.055847168,20260522_023721_sweep0827_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,35491.84505772591
831,2026-05-22T02:40:20,42.99998283386231,5607838256.174154,-24.3772640228,20260522_024020_sweep0831_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838256174154,35663.83420109749
835,2026-05-22T02:43:20,42.99752259254456,5607836868.818117,-25.0415840149,20260522_024320_sweep0835_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836868818117,35835.876462221146
839,2026-05-22T02:46:19,42.93678879737854,5607837391.760651,-25.1669597626,20260522_024619_sweep0839_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078373917606505,36007.723308324814
843,2026-05-22T02:49:18,42.95010042190552,5607837133.406782,-25.1840610504,20260522_024918_sweep0843_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078371334067825,36179.5240111351
847,2026-05-22T02:52:17,42.989957094192505,5607838135.891843,-25.2192001343,20260522_025217_sweep0847_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,36351.40480327606
851,2026-05-22T02:55:17,42.96837520599365,5607837001.935855,-25.462638855,20260522_025517_sweep0851_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837001935855,36523.36450648308
855,2026-05-22T02:58:19,43.00311803817749,5607837133.406782,-25.3170967102,20260522_025819_sweep0855_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078371334067825,36695.339428663254
859,2026-05-22T03:01:18,42.9592227935791,5607838845.513319,-25.4639968872,20260522_030118_sweep0859_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838845513319,36867.17871975899
863,2026-05-22T03:04:17,42.89743733406067,5607838135.891843,-25.3012046814,20260522_030417_sweep0863_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,37038.96388053894
867,2026-05-22T03:07:17,42.94095826148987,5607837892.40111,-25.2802085876,20260522_030717_sweep0867_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,37210.87765336037
871,2026-05-22T03:10:16,43.01561760902405,5607838845.513319,-24.9082050323,20260522_031016_sweep0871_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838845513319,37382.87249684334
875,2026-05-22T03:13:15,43.01621389389038,5607838135.891843,-25.411026001,20260522_031315_sweep0875_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,37554.8190612793
879,2026-05-22T03:16:15,43.09839630126953,5607838135.891843,-25.1977310181,20260522_031615_sweep0879_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,37727.00742173195
883,2026-05-22T03:19:14,43.089820861816406,5607838494.138721,-25.2950611115,20260522_031914_sweep0883_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838494138721,37899.219477176666
887,2026-05-22T03:22:14,43.05191349983215,5607836733.960827,-25.4886455536,20260522_032214_sweep0887_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607836733960827,38071.41827869415
891,2026-05-22T03:25:13,43.09369468688965,5607837263.319885,-25.1079158783,20260522_032513_sweep0891_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837263319885,38243.672965049744
895,2026-05-22T03:28:13,43.023271322250366,5607837133.406782,-25.391664505,20260522_032813_sweep0895_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078371334067825,38415.81165623665
899,2026-05-22T03:31:13,42.95583128929138,5607838135.891843,-25.5800571442,20260522_033113_sweep0899_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,38587.920441389084
903,2026-05-22T03:34:12,43.04246664047241,5607838494.138721,-25.2259101868,20260522_033412_sweep0903_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838494138721,38759.96362733841
907,2026-05-22T03:37:11,42.99496054649353,5607838135.891843,-25.044708252,20260522_033711_sweep0907_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,38932.01951265335
911,2026-05-22T03:40:11,43.02208185195923,5607838135.891843,-25.0886592865,20260522_034011_sweep0911_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,39104.03772974014
915,2026-05-22T03:43:10,43.01593065261841,5607837391.760651,-25.444152832,20260522_034310_sweep0915_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078373917606505,39276.0897064209
919,2026-05-22T03:46:10,43.072489500045776,5607836030.0345,-25.2182483673,20260522_034610_sweep0919_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078360300345,39448.285133600235
923,2026-05-22T03:49:09,43.02975130081177,5607839306.066891,-24.7535419464,20260522_034909_sweep0923_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.60783930606689,39620.56614255905
927,2026-05-22T03:52:09,43.07728052139282,5607838494.138721,-24.5242176056,20260522_035209_sweep0927_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838494138721,39792.614099264145
931,2026-05-22T03:55:08,43.08268857002258,5607837644.551109,-25.1529846191,20260522_035508_sweep0931_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837644551109,39964.87297773361
935,2026-05-22T03:58:08,43.08517599105835,5607838845.513319,-25.0936279297,20260522_035808_sweep0935_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838845513319,40137.215347766876
939,2026-05-22T04:01:08,43.02837038040161,5607837391.760651,-25.557641983,20260522_040108_sweep0939_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078373917606505,40309.448843717575
943,2026-05-22T04:04:08,43.07159399986267,5607837892.40111,-25.3845558167,20260522_040408_sweep0943_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,40481.75555586815
947,2026-05-22T04:07:07,43.07973837852478,5607838611.946204,-24.9445228577,20260522_040707_sweep0947_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838611946204,40654.05678486824
951,2026-05-22T04:10:07,43.05114793777466,5607838135.891843,-24.8849277496,20260522_041007_sweep0951_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,40826.26351714134
955,2026-05-22T04:13:07,43.07727813720703,5607839647.459244,-24.917383194,20260522_041307_sweep0955_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607839647459244,40998.53357505798
959,2026-05-22T04:16:06,43.12305402755737,5607838375.56864,-25.0280799866,20260522_041606_sweep0959_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838375568639,41170.85483169556
963,2026-05-22T04:19:06,43.02880597114563,5607838375.56864,-25.1439781189,20260522_041906_sweep0963_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838375568639,41342.96135926247
967,2026-05-22T04:22:05,43.08099150657654,5607838135.891843,-25.371465683,20260522_042205_sweep0967_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838135891843,41515.173800468445
971,2026-05-22T04:25:05,42.61544227600098,5607839076.737101,-25.5873603821,20260522_042505_sweep0971_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078390767371005,41687.03360295296
975,2026-05-22T04:28:04,43.09259605407715,5607837133.406782,-25.0667629242,20260522_042804_sweep0975_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078371334067825,41859.35489177704
979,2026-05-22T04:31:04,42.57071042060852,5607838014.656525,-25.4147644043,20260522_043104_sweep0979_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607838014656525,42031.07549738884
983,2026-05-22T04:34:03,43.02476191520691,5607837644.551109,-25.8190689087,20260522_043403_sweep0983_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837644551109,42203.22760558128
987,2026-05-22T04:37:03,43.02263402938843,5607837391.760651,-24.8350048065,20260522_043703_sweep0987_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078373917606505,42375.234496593475
991,2026-05-22T04:40:02,43.14046359062195,5607837892.40111,-25.4911518097,20260522_044002_sweep0991_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837892401109,42547.59665393829
995,2026-05-22T04:43:02,43.08914470672608,5607837391.760651,-25.3720474243,20260522_044302_sweep0995_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.6078373917606505,42720.022362947464
999,2026-05-22T04:46:02,42.58820581436157,5607837001.935855,-25.4418029785,20260522_044602_sweep0999_5p607840GHz_-60p0dBm_200avgs_201points,-60,5.607837001935855,42891.89501404762
